ID;EXTERNAL_CODE;EXTERNAL_ID;NAME;FEATURES;PRICE;BARCODE;VENDOR_CODE;NDS;PAYMENT_SUBJECT;GROUP;UNIT_CODE;PURCHASE_PRICE;WEIGHTED;ALCOHOL;GTIN;MARK_TYPE;GROUPED;CONTAINER;MODIFIERS;INGREDIENTS;GOOD_TYPE;CONTRACTOR_INN;CONTRACTOR_ACTIVITY_TYPE;COUNTY_CODE;CUSTOM_DECLARATION;PLU_CODE;ORG_MEMBER_POINTS
;3262917;;Молоко Братья Чебурашкины пастериз3,6 -4;;134.73;;;;1;;796;105.8;;;;0;;;;;DEFAULT;;;;;;
;3189859;;Молоко Брест-Литовск ультрапастер.2,8%1л;;68.67;;;;1;;796;52.53;;;;0;;;;;DEFAULT;;;;;;
;3189413;;Молоко Брест-Литовск ультрапастер.3,6%1л;;73.79;;;;1;;796;56.93;;;;0;;;;;DEFAULT;;;;;;
;3258129;;Молоко Брест-Литовск УТП 3,4-4% 750мл;;69.08;;;;1;;796;54.93;;;;0;;;;;DEFAULT;;;;;;
;3223424;;Молоко Волог.МП  сгущ.с сах.Вар.8,5%370г;;89.76;;;;1;;796;64.44;;;;0;;;;;DEFAULT;;;;;;
;3213057;;Молоко Волог.МП сгущ.с сах.8,5% 270г;;79.04;;;;1;;796;49.12;;;;0;;;;;DEFAULT;;;;;;
;3213058;;Молоко Вологод.МП сгущ.с сахар.8,5% 400г;;75.85;;;;1;;796;55.16;;;;0;;;;;DEFAULT;;;;;;
;3130232;;Молоко Вологодское ультрапаст.2,5% 1 л;;67.86;;;;1;;796;48.51;;;;0;;;;;DEFAULT;;;;;;
;3130256;;Молоко Вологодское ультрапаст.3,5% 1л;;77.77;;;;1;;796;55.61;;;;0;;;;;DEFAULT;;;;;;
;3130253;;Молоко Вологодское ультрапастер.1,5% 1л;;59.34;;;;1;;796;46.6;;;;0;;;;;DEFAULT;;;;;;
;3099607;;Молоко Главпродукт сгущ.с сах.ГОСТ 380г;;67.46;;;;1;;796;45.0;;;;0;;;;;DEFAULT;;;;;;
;3162304;;Молоко Главпродукт Смешная корова сг250г;;55.94;;;;1;;796;36.23;;;;0;;;;;DEFAULT;;;;;;
;3162287;;Молоко Главпродукт Экстра сгущ.сах.380г;;92.28;;;;1;;796;58.56;;;;0;;;;;DEFAULT;;;;;;
;3049006;;Молоко Домик в деревне 0,5% 950г;;69.89;;;;1;;796;56.0;;;;0;;;;;DEFAULT;;;;;;
;3051864;;Молоко Домик в деревне 1,5% 924мл;;68.73;;;;1;;796;55.77;;;;0;;;;;DEFAULT;;;;;;
;3055875;;Молоко Домик в деревне 2,5% 950г;;72.92;;;;1;;796;57.5;;;;0;;;;;DEFAULT;;;;;;
;3053200;;Молоко Домик в деревне 3,2% 1450г;;114.97;;;;1;;796;89.88;;;;0;;;;;DEFAULT;;;;;;
;3049009;;Молоко Домик в деревне 3,2% 950г;;57.26;;;;1;;796;52.79;;;;0;;;;;DEFAULT;;;;;;
;3051412;;Молоко Домик в деревне 6% 950г;;96.41;;;;1;;796;74.47;;;;0;;;;;DEFAULT;;;;;;
;3222979;;Молоко Домик в деревне Дер.лег.0,5%950мл;;76.39;;;;1;;796;59.48;;;;0;;;;;DEFAULT;;;;;;
;3056427;;Молоко Домик в деревне отб.3,5-4,5%0,93л;;76.26;;;;1;;796;58.75;;;;0;;;;;DEFAULT;;;;;;
;3056438;;Молоко Домик в деревне пастер.2,5% 0,95л;;70.37;;;;1;;796;55.67;;;;0;;;;;DEFAULT;;;;;;
;3049010;;Молоко Домик в деревне топл.3,2% 950г;;84.39;;;;1;;796;62.7;;;;0;;;;;DEFAULT;;;;;;
;3058381;;Молоко Домик в деревне топлен.3,2% 0,95л;;77.36;;;;1;;796;61.5;;;;0;;;;;DEFAULT;;;;;;
;3053618;;Молоко Домик в деревне ультрап2,5% 1450г;;105.3;;;;1;;796;80.39;;;;0;;;;;DEFAULT;;;;;;
;3149705;;Молоко Из Вологды ультрапаст.3,2% 0,2л;;25.5;;;;1;;796;17.46;;;;0;;;;;DEFAULT;;;;;;
;3149702;;Молоко Из Вологды ультрапастер.2,5% 1л;;84.84;;;;1;;796;61.5;;;;0;;;;;DEFAULT;;;;;;
;3149659;;Молоко Из Вологды ультрапастер.3,2% 1л;;86.1;;;;1;;796;63.33;;;;0;;;;;DEFAULT;;;;;;
;3202876;;Молоко Крепыш стерил.витам.8м.3,2% 0,2 л;;20.49;;;;1;;796;17.37;;;;0;;;;;DEFAULT;;;;;;
;3145748;;Молоко Крепыш стерилизов.с 8м.3,2% 0,2 л;;20.46;;;;1;;796;16.99;;;;0;;;;;DEFAULT;;;;;;
;3074934;;Молоко М Лианозовское 1,5% 950г;;62.2;;;;1;;796;47.74;;;;0;;;;;DEFAULT;;;;;;
;3074902;;Молоко М Лианозовское ультр.3,2% 950г;;62.2;;;;1;;796;54.78;;;;0;;;;;DEFAULT;;;;;;
;3268829;;Молоко Милава паст.отб.3,4-6,0% 950мл;;62.31;;;;1;;796;49.33;;;;0;;;;;DEFAULT;;;;;;
;3268680;;Молоко Милава пастер.3,2% 950мл;;73.2;;;;1;;796;57.72;;;;0;;;;;DEFAULT;;;;;;
;3236882;;Молоко Милава ультрапастер.3,2% 0,93л;;78.05;;;;1;;796;61.32;;;;0;;;;;DEFAULT;;;;;;
;3113244;;Молоко Можайское стерил. топл.2,5% 0,45л;;74.26;;;;1;;796;54.78;;;;0;;;;;DEFAULT;;;;;;
;3112262;;Молоко Можайское стерил.1,5% 0,45л;;71.51;;;;1;;796;52.66;;;;0;;;;;DEFAULT;;;;;;
;3113214;;Молоко Можайское стерил.2,5% 0,45л стек;;73.1;;;;1;;796;54.19;;;;0;;;;;DEFAULT;;;;;;
;3112246;;Молоко Можайское стерил.3,2% 0,45л;;75.51;;;;1;;796;56.21;;;;0;;;;;DEFAULT;;;;;;
;3112292;;Молоко Можайское стерил.3,5% 0,45л;;77.44;;;;1;;796;57.51;;;;0;;;;;DEFAULT;;;;;;
;3113249;;Молоко Можайское стерил.топл.3,2% 0,45л;;76.44;;;;1;;796;56.82;;;;0;;;;;DEFAULT;;;;;;
;3113253;;Молоко Можайское стерил.топл.4% 0,45л;;80.91;;;;1;;796;60.12;;;;0;;;;;DEFAULT;;;;;;
;3259676;;Молоко Мол.страна концентр.б/сахара 8,7%;;63.06;;;;1;;796;48.34;;;;0;;;;;DEFAULT;;;;;;
;3229697;;Молоко Молочная культура паст.4,5%500г;;86.49;;;;1;;796;68.34;;;;0;;;;;DEFAULT;;;;;;
;3225063;;Молоко Нашей дойки пастер.3,4-6% 1л;;87.43;;;;1;;796;69.01;;;;0;;;;;DEFAULT;;;;;;
;3213056;;Молоко Нижнекисл.МК сгущ.с сах.8,5% 400г;;61.89;;;;1;;796;50.93;;;;0;;;;;DEFAULT;;;;;;
;3143577;;Молоко Новая деревня паст.3,5% 1л;;93.91;;;;1;;796;70.26;;;;0;;;;;DEFAULT;;;;;;
;3143574;;Молоко Новая деревня пастер.2,5% 1л;;91.28;;;;1;;796;68.1;;;;0;;;;;DEFAULT;;;;;;
;3080210;;Молоко Останкин36 копеек пастер3,2%873мл;;55.69;;;;1;;796;44.87;;;;0;;;;;DEFAULT;;;;;;
;3063375;;Молоко Останкинск.сгущ.с сахар.8,5% 250г;;63.42;;;;1;;796;50.3;;;;0;;;;;DEFAULT;;;;;;
;3082224;;Молоко Полезные прод козье 2,5% 0,31л ст;;132.66;;;;1;;796;95.4;;;;0;;;;;DEFAULT;;;;;;
;3082218;;Молоко Полезные прод козье 3,3% 0,31л ст;;140.68;;;;1;;796;100.86;;;;0;;;;;DEFAULT;;;;;;
;3082171;;Молоко Полезные продук козье 2,5% 1 л ст;;345.96;;;;1;;796;245.7;;;;0;;;;;DEFAULT;;;;;;
;3052548;;Молоко Простоквашино отбор.паст4,5%0,93л;;62.47;;;;1;;796;56.36;;;;0;;;;;DEFAULT;;;;;;
;3265771;;Молоко Простоквашино пастер.1,5% 930мл;;61.76;;;;1;;796;48.87;;;;0;;;;;DEFAULT;;;;;;
;3052547;;Молоко Простоквашино пастер.2,5% 0,93л;;67.87;;;;1;;796;54.12;;;;0;;;;;DEFAULT;;;;;;
;3054784;;Молоко Простоквашино топленое 4% 0,93л;;74.61;;;;1;;796;57.98;;;;0;;;;;DEFAULT;;;;;;
;3051962;;Молоко Простоквашино ультрап.1,5% 0,95л;;76.45;;;;1;;796;58.1;;;;0;;;;;DEFAULT;;;;;;
;3051964;;Молоко Простоквашино ультрапас2,5% 0,95л;;73.39;;;;1;;796;59.74;;;;0;;;;;DEFAULT;;;;;;
;3051965;;Молоко Простоквашино ультрапас3,2% 0,95л;;56.68;;;;1;;796;53.98;;;;0;;;;;DEFAULT;;;;;;
;3227983;;Молоко Рогачевъ конц.стерил.цельное 320г;;72.84;;;;1;;796;48.07;;;;0;;;;;DEFAULT;;;;;;
;3072060;;Молоко Рогачевъ сгущ. с сах.ГОСТ 300г;;77.49;;;;1;;796;58.17;;;;0;;;;;DEFAULT;;;;;;
;3071673;;Молоко Рогачевъ сгущ.с сахар. ГОСТ 380г;;65.69;;;;1;;796;55.88;;;;0;;;;;DEFAULT;;;;;;
;3229949;;Молоко Рузское пастер.1,5% 1000г;;117.22;;;;1;;796;92.19;;;;0;;;;;DEFAULT;;;;;;
;3141534;;Молоко Рузское пастер.3,2%-4,0% 1000г;;120.82;;;;1;;796;101.4;;;;0;;;;;DEFAULT;;;;;;
;3141561;;Молоко Рузское пастеризован. 2,5% 1000г;;122.9;;;;1;;796;96.49;;;;0;;;;;DEFAULT;;;;;;
;3234070;;Молоко Рузское топленое 2,5% 500г;;66.39;;;;1;;796;52.52;;;;0;;;;;DEFAULT;;;;;;
;3172898;;Молоко Советское сгущ/сах.8,5%270г д/пак;;66.01;;;;1;;796;44.83;;;;0;;;;;DEFAULT;;;;;;
;3268225;;Молоко сухое ГОСТ 26% , 300г;;225.11;;;;1;;796;169.4;;;;0;;;;;DEFAULT;;;;;;
;3045824;;Молоко Тёма стер.8м.3,2% 0,2л;;25.29;;;;1;;796;21.24;;;;0;;;;;DEFAULT;;;;;;
;3045826;;Молоко Тёма стер.обогащ.8м.3,2% 0,2л;;24.72;;;;1;;796;23.54;;;;0;;;;;DEFAULT;;;;;;
;3045823;;Молоко Тёма ульт.с кальц.с 3 л 3,2% 0,5л;;45.41;;;;1;;796;40.26;;;;0;;;;;DEFAULT;;;;;;
;3263176;;Молоко Углече Поле Отборн.3,5%-5,2%0,5л;;77.28;;;;1;;796;60.95;;;;0;;;;;DEFAULT;;;;;;
;3225064;;Молоко Утренней дойки отб.паст.3,4-6% 1л;;111.16;;;;1;;796;87.0;;;;0;;;;;DEFAULT;;;;;;
;3223430;;Молоко ФрутоНяня обогащен.8м.2,5% 200мл;;20.99;;;;1;;796;18.78;;;;0;;;;;DEFAULT;;;;;;
;3223429;;Молоко ФрутоНяня ультпаст.2,5% 200мл;;20.94;;;;1;;796;17.73;;;;0;;;;;DEFAULT;;;;;;
;3245619;;Молоко ФрутоНяня ультрапас.2,5% 0,5л;;42.86;;;;1;;796;28.09;;;;0;;;;;DEFAULT;;;;;;
;3251103;;Молоко Чистый край отбор.3,4-4,2% 1л;;95.95;;;;1;;796;77.81;;;;0;;;;;DEFAULT;;;;;;
;3118974;;Молоко Ясный луг ультрапаст.2,5% 1л;;57.68;;;;1;;796;42.53;;;;0;;;;;DEFAULT;;;;;;
;3118959;;Молоко Ясный луг ультрапаст.3,2% 1л;;48.34;;;;1;;796;43.31;;;;0;;;;;DEFAULT;;;;;;
;3184964;;Молоко Ясный луг ультрапастер.1,5% 1л;;56.28;;;;1;;796;42.02;;;;0;;;;;DEFAULT;;;;;;
;3250566;;Монпансье КФ Вологда леденцы 65г ж/б;;59.74;;;;1;;796;42.43;;;;0;;;;;DEFAULT;;;;;;
;3131928;;Морковка Белая Дача хрустящая 100г шт;;41.81;;;;1;;796;32.01;;;;0;;;;;DEFAULT;;;;;;
;3213050;;Морковь Bonduelle тертая На пару 270г;;89.89;;;;1;;796;64.26;;;;0;;;;;DEFAULT;;;;;;
;3050321;;Морковь Green Line Крошка-моркошка  450г;;125.96;;;;1;;796;96.0;;;;0;;;;;DEFAULT;;;;;;
;3268819;;Морковь Green Line Крошка-моркошка 250г;;52.45;;;;1;;796;40.0;;;;0;;;;;DEFAULT;;;;;;
;3225718;;Морковь Green Line Крошка-моркошка 85г;;32.32;;;;1;;796;24.5;;;;0;;;;;DEFAULT;;;;;;
;3082905;;Морковь Белая Дача сочная 250г;;58.5;;;;1;;796;43.5;;;;0;;;;;DEFAULT;;;;;;
;2011375;;Морковь мытая 1,7-1,9кг фас;;55.65;;;;1;;796;45.99;;;;0;;;;;DEFAULT;;;;;;
;2002281;;Морковь Россия  1,7-1,9кг фас;;38.77;;;;1;;796;34.55;;;;0;;;;;DEFAULT;;;;;;
;3241254;;Морковь Солн.фаз.целая очищ. в/у400г;;112.73;;;;1;;796;55.01;;;;0;;;;;DEFAULT;;;;;;
;3264145;;Морож.Кореновка ваф.ст.Крем-брюле 100г;;45.43;;;;1;;796;33.21;;;;0;;;;;DEFAULT;;;;;;
;3264146;;Морож.Кореновка ваф.стак.Шоколадный 100г;;45.41;;;;1;;796;33.21;;;;0;;;;;DEFAULT;;;;;;
;3264144;;Морож.Кореновка пломбир ваф.стакан 100г;;45.37;;;;1;;796;33.21;;;;0;;;;;DEFAULT;;;;;;
;3229126;;Морож.Сваля Мяу Пломб/Сливки 8*17,5г;;168.76;;;;1;;796;115.7;;;;0;;;;;DEFAULT;;;;;;
;3232761;;Морож.Филевский плом.Крем-Брюле 450г;;143.9;;;;1;;796;96.85;;;;0;;;;;DEFAULT;;;;;;
;3258738;;Морож.Филевский плом.Шоколад. 450г пакет;;144.14;;;;1;;796;94.02;;;;0;;;;;DEFAULT;;;;;;
;3232750;;Морож.Филевский пломбир 450г пакет;;137.28;;;;1;;796;98.45;;;;0;;;;;DEFAULT;;;;;;
;3232764;;Морож.Филевский пломбир Шоколад.250г кор;;79.25;;;;1;;796;52.16;;;;0;;;;;DEFAULT;;;;;;
;3232745;;Морож.Филевское Разв.Плом/Ванил.400г ван;;215.41;;;;1;;796;159.69;;;;0;;;;;DEFAULT;;;;;;
;3232721;;Морож.Филевское Разв.плом/Вишня 450г вед;;217.65;;;;1;;796;152.97;;;;0;;;;;DEFAULT;;;;;;
;3198434;;Морож.ЧЛ Ванильный пломб/сах.рожок 110г;;63.35;;;;1;;796;46.01;;;;0;;;;;DEFAULT;;;;;;
;3225508;;Морож.ЧЛ Московская лакомка 80г;;62.84;;;;1;;796;46.01;;;;0;;;;;DEFAULT;;;;;;
;3245588;;Морож.ЧЛ Пломбир Бельг.шокол/Клюква 80г;;75.73;;;;1;;796;55.2;;;;0;;;;;DEFAULT;;;;;;
;3084627;;Морож.ЧЛ пломбир в шокол.глаз.80г;;71.18;;;;1;;796;51.75;;;;0;;;;;DEFAULT;;;;;;
;3225497;;Морож.ЧЛ пломбир Ваниль/Клюква ваф.ст80г;;55.22;;;;1;;796;40.25;;;;0;;;;;DEFAULT;;;;;;
;3187156;;Морож.ЧЛ пломбир Ванильный 200г;;94.72;;;;1;;796;69.01;;;;0;;;;;DEFAULT;;;;;;
;3187154;;Морож.ЧЛ пломбир Ванильный/ваф.ст.80г;;55.83;;;;1;;796;35.66;;;;0;;;;;DEFAULT;;;;;;
;3198437;;Морож.ЧЛ пломбир плос.стак.100г;;53.56;;;;1;;796;39.1;;;;0;;;;;DEFAULT;;;;;;
;3264696;;Морож.ЧЛ пломбир Птич.мол/Бел.шокол.70г;;75.69;;;;1;;796;55.2;;;;0;;;;;DEFAULT;;;;;;
;3225503;;Морож.ЧЛ пломбир Шоколадный сах.рож 110г;;65.13;;;;1;;796;47.4;;;;0;;;;;DEFAULT;;;;;;
;3225496;;Морож.ЧЛ пломбир Шоколадный/ваф.ст.80г;;49.34;;;;1;;796;36.01;;;;0;;;;;DEFAULT;;;;;;
;3198444;;Морож.ЧЛ Сем.пломбир Ваниль 450г т/пак;;230.57;;;;1;;796;168.48;;;;0;;;;;DEFAULT;;;;;;
;3225495;;Морож.ЧЛ Три пингвина эскимо 70г;;47.3;;;;1;;796;34.5;;;;0;;;;;DEFAULT;;;;;;
;3258740;;Мороженое  Филевское пл.ванил.60г ст;;42.0;;;;1;;796;28.25;;;;0;;;;;DEFAULT;;;;;;
;3233982;;Мороженое Bounty молочное 6*40г;;256.75;;;;1;;796;161.62;;;;0;;;;;DEFAULT;;;;;;
;3219706;;Мороженое Nestle 48к Пломбир 850мл ванна;;232.19;;;;1;;796;165.24;;;;0;;;;;DEFAULT;;;;;;
;3053507;;Мороженое Nestle 48коп.плом.Ваниль 420мл;;90.02;;;;1;;796;64.6;;;;0;;;;;DEFAULT;;;;;;
;3052540;;Мороженое Nestle Maxibon 150мл;;65.72;;;;1;;796;46.94;;;;0;;;;;DEFAULT;;;;;;
;3055715;;Мороженое Nestle Mega Дес.миндаль 110мл;;67.28;;;;1;;796;47.45;;;;0;;;;;DEFAULT;;;;;;
;3235741;;Мороженое Nestle Бон Пари Джангли 45мл;;27.1;;;;1;;796;18.68;;;;0;;;;;DEFAULT;;;;;;
;3109552;;Мороженое Snickers батончик 48г;;36.39;;;;1;;796;20.04;;;;0;;;;;DEFAULT;;;;;;
;3233974;;Мороженое Snickers молочное 6*48г;;255.09;;;;1;;796;66.01;;;;0;;;;;DEFAULT;;;;;;
;3109557;;Мороженое Twix батончик 39,6г;;59.14;;;;1;;796;37.57;;;;0;;;;;DEFAULT;;;;;;
;3135096;;Мороженое Айсберри Семейное Пломбир 220г;;59.39;;;;1;;796;42.63;;;;0;;;;;DEFAULT;;;;;;
;3116818;;Мороженое Айсберри Шербет смород ст 80г;;33.7;;;;1;;796;20.82;;;;0;;;;;DEFAULT;;;;;;
;3073955;;Мороженое Айс-Фили Лакомка пломбир 90г;;37.05;;;;1;;796;22.5;;;;0;;;;;DEFAULT;;;;;;
;3073974;;Мороженое Айс-Фили Ленингр.Сливоч.80г;;38.63;;;;1;;796;24.71;;;;0;;;;;DEFAULT;;;;;;
;3258770;;Мороженое Жемчужина России сл.рож110г;;32.29;;;;1;;796;23.58;;;;0;;;;;DEFAULT;;;;;;
;3232749;;Мороженое Филевская Лакомка 250г ведро;;162.55;;;;1;;796;116.6;;;;0;;;;;DEFAULT;;;;;;
;3232763;;Мороженое Филевский пломбир 250г;;80.3;;;;1;;796;52.43;;;;0;;;;;DEFAULT;;;;;;
;3116788;;Мороженое Филевское Лакомка Сливоч.90г;;31.3;;;;1;;796;21.19;;;;0;;;;;DEFAULT;;;;;;
;3130347;;Мороженое Филевское Лакомка Слив-Шок.90г;;31.29;;;;1;;796;20.97;;;;0;;;;;DEFAULT;;;;;;
;3258751;;Мороженое Филевское пл.шок/кус/шок60г ст;;42.71;;;;1;;796;28.25;;;;0;;;;;DEFAULT;;;;;;
;3232747;;Мороженое Филевское Шербет Смородина275г;;146.92;;;;1;;796;106.07;;;;0;;;;;DEFAULT;;;;;;
;3258186;;Морс 4 Сезона Ежевика-брусника 1л;;77.26;;;;1;;796;56.84;;;;0;;;;;DEFAULT;;;;;;
;3258185;;Морс 4 Сезона Клюква 1л;;77.95;;;;1;;796;57.33;;;;0;;;;;DEFAULT;;;;;;
;3171811;;Морс Северная ягода Землян/Брусник.0,95л;;98.56;;;;1;;796;73.21;;;;0;;;;;DEFAULT;;;;;;
;3171818;;Морс Северная ягода Клюквенный 0,95л;;99.02;;;;1;;796;73.35;;;;0;;;;;DEFAULT;;;;;;
;3208382;;Морс Северная ягода Клюквенный 1,45л;;123.81;;;;1;;796;72.85;;;;0;;;;;DEFAULT;;;;;;
;3171814;;Морс Северная ягода Малина/Клюква 0,95л;;99.03;;;;1;;796;73.5;;;;0;;;;;DEFAULT;;;;;;
;3171820;;Морс Северная ягода Сбор ягод 0,95л;;98.68;;;;1;;796;73.16;;;;0;;;;;DEFAULT;;;;;;
;3208379;;Морс Северная ягода Ягодный сбор 1,45л;;123.53;;;;1;;796;86.75;;;;0;;;;;DEFAULT;;;;;;
;3236665;;Морс Финский Valio Клюква 1л;;175.24;;;;1;;796;111.76;;;;0;;;;;DEFAULT;;;;;;
;3236667;;Морс Финский Valio Черная смородина 1л;;173.89;;;;1;;796;111.76;;;;0;;;;;DEFAULT;;;;;;
;3057206;;Морс Чудо-Ягода брусничный 0,97л;;145.27;;;;1;;796;114.07;;;;0;;;;;DEFAULT;;;;;;
;3055889;;Морс Чудо-Ягода клюква земляника 0,97л;;145.07;;;;1;;796;113.98;;;;0;;;;;DEFAULT;;;;;;
;3055890;;Морс Чудо-Ягода клюквенный 0,97л;;144.14;;;;1;;796;113.7;;;;0;;;;;DEFAULT;;;;;;
;3257970;;Морская капуста  Midori жар/кимчи 5г;;46.65;;;;1;;796;33.0;;;;0;;;;;DEFAULT;;;;;;
;3257967;;Морская капуста  Midori кунжут.масле 5г;;46.67;;;;1;;796;34.64;;;;0;;;;;DEFAULT;;;;;;
;3257968;;Морская капуста  Midori олив.масло 5г;;46.15;;;;1;;796;33.0;;;;0;;;;;DEFAULT;;;;;;
;3257969;;Морская капуста Midori с васаби 5г;;46.99;;;;1;;796;33.0;;;;0;;;;;DEFAULT;;;;;;
;3202167;;Морская капуста Мидори в кунж.масл.32г;;222.85;;;;1;;796;160.14;;;;0;;;;;DEFAULT;;;;;;
;3242445;;Морская капуста Мидори в кунж.масл.80г;;274.91;;;;1;;796;198.01;;;;0;;;;;DEFAULT;;;;;;
;3258989;;Морской коктейль Agama сыро-мор300г;;352.61;;;;1;;796;273.83;;;;0;;;;;DEFAULT;;;;;;
;3281804;;Моховик Ягоды Карел.рез.быстрозам.200г;;64.31;;;;1;;796;46.66;;;;0;;;;;DEFAULT;;;;;;
;3124419;;Мука Nordic пшеничная 2кг;;259.37;;;;1;;796;194.78;;;;0;;;;;DEFAULT;;;;;;
;3173884;;Мука Гарнец гречневая 500г;;79.89;;;;1;;796;59.1;;;;0;;;;;DEFAULT;;;;;;
;3173948;;Мука Гарнец кукурузная 500г;;56.91;;;;1;;796;43.61;;;;0;;;;;DEFAULT;;;;;;
;3195683;;Мука Гарнец льняная 500г;;71.01;;;;1;;796;54.28;;;;0;;;;;DEFAULT;;;;;;
;3195687;;Мука Гарнец нутовая 500г;;63.47;;;;1;;796;48.77;;;;0;;;;;DEFAULT;;;;;;
;3173941;;Мука Гарнец овсяная 500г;;71.46;;;;1;;796;52.92;;;;0;;;;;DEFAULT;;;;;;
;3187402;;Мука Гарнец пшеничная обойная 500г;;48.35;;;;1;;796;36.03;;;;0;;;;;DEFAULT;;;;;;
;3173912;;Мука Гарнец ржаная хлебопекарная 500г;;39.53;;;;1;;796;26.61;;;;0;;;;;DEFAULT;;;;;;
;3199798;;Мука Гарнец ржаная цельносмолотая 500г;;39.56;;;;1;;796;26.6;;;;0;;;;;DEFAULT;;;;;;
;3173888;;Мука Гарнец рисовая 500г;;88.84;;;;1;;796;63.3;;;;0;;;;;DEFAULT;;;;;;
;3225596;;Мука Гарнец твердая Дурум 500г;;80.91;;;;1;;796;61.35;;;;0;;;;;DEFAULT;;;;;;
;3095493;;Мука Деревенский мотив пшен.об.назн. 2кг;;55.4;;;;1;;796;45.61;;;;0;;;;;DEFAULT;;;;;;
;3283065;;Мука Луховицкая пшенич.хлебопек.в.с 2кг;;51.54;;;;1;;796;45.71;;;;0;;;;;DEFAULT;;;;;;
;3283066;;Мука Луховицкая пшенич.хлебопек.п.с 2кг;;50.34;;;;1;;796;47.94;;;;0;;;;;DEFAULT;;;;;;
;3283067;;Мука Луховицкая ржаная обдирная 1кг;;28.58;;;;1;;796;27.21;;;;0;;;;;DEFAULT;;;;;;
;3223484;;Мука Макфа пшеничная  в/с 1кг;;42.4;;;;1;;796;37.12;;;;0;;;;;DEFAULT;;;;;;
;3223483;;Мука Макфа пшеничная  в/с 2кг;;74.36;;;;1;;796;65.35;;;;0;;;;;DEFAULT;;;;;;
;3274365;;Мука миндальная С.Пудовъ100г;;314.38;;;;1;;796;236.37;;;;0;;;;;DEFAULT;;;;;;
;3114616;;Мука Настюша блинная 1кг;;53.76;;;;1;;796;45.76;;;;0;;;;;DEFAULT;;;;;;
;3114569;;Мука Настюша пшеничная в/с 2кг;;82.8;;;;1;;796;64.67;;;;0;;;;;DEFAULT;;;;;;
;3114794;;Мука Настюша пшеничная Премьера в/с 1кг;;42.63;;;;1;;796;32.33;;;;0;;;;;DEFAULT;;;;;;
;3114598;;Мука Настюша пшеничная Премьера в/с 2кг;;82.45;;;;1;;796;64.67;;;;0;;;;;DEFAULT;;;;;;
;3261357;;Мука С.Пудовъ полбяная 450г;;91.47;;;;1;;796;69.08;;;;0;;;;;DEFAULT;;;;;;
;3261354;;Мука С.Пудовъ пш.цельнозерновая 1кг;;70.01;;;;1;;796;53.8;;;;0;;;;;DEFAULT;;;;;;
;3261355;;Мука С.Пудовъ ржаная цельн.об.1кг;;77.25;;;;1;;796;57.79;;;;0;;;;;DEFAULT;;;;;;
;3218043;;Мука С.Пудовъ самоподнимающаяся 1кг;;50.14;;;;1;;796;34.41;;;;0;;;;;DEFAULT;;;;;;
;3118854;;Мука Секрет Хозяюшки д/праздн.выпечки2кг;;83.35;;;;1;;796;58.3;;;;0;;;;;DEFAULT;;;;;;
;3085315;;Мука Сокольническая для блинов 1кг;;52.99;;;;1;;796;45.23;;;;0;;;;;DEFAULT;;;;;;
;3120710;;Мука Сокольническая пшенич.в\с800г банка;;91.55;;;;1;;796;65.36;;;;0;;;;;DEFAULT;;;;;;
;3074703;;Мука Сокольническая пшеничная в/с 1кг;;42.03;;;;1;;796;31.96;;;;0;;;;;DEFAULT;;;;;;
;3085289;;Мука Сокольническая пшеничная в/с 2кг;;69.92;;;;1;;796;63.91;;;;0;;;;;DEFAULT;;;;;;
;3106020;;Мука Сокольническая ржаная обдирная0,9кг;;38.21;;;;1;;796;28.09;;;;0;;;;;DEFAULT;;;;;;
;3184371;;Мука Старооскольская пшен.хлебоп.в/с 5кг;;165.53;;;;1;;796;128.61;;;;0;;;;;DEFAULT;;;;;;
;3184373;;Мука Старооскольская пшен.хлебоп.в/с10кг;;321.48;;;;1;;796;250.11;;;;0;;;;;DEFAULT;;;;;;
;3285562;;Мука Увелка пшеничная хлебопекарная 2кг;;49.99;;;;1;;796;44.51;;;;0;;;;;DEFAULT;;;;;;
;3118811;;Мука Французская штучка д/хлебопечки 2кг;;114.83;;;;1;;796;64.95;;;;0;;;;;DEFAULT;;;;;;
;3213061;;Мука Французская штучка пшен.Экстра 2кг;;120.97;;;;1;;796;83.7;;;;0;;;;;DEFAULT;;;;;;
;3072505;;Мука Французская штучка пшеничная 1кг;;61.98;;;;1;;796;40.19;;;;0;;;;;DEFAULT;;;;;;
;3072508;;Мука Французская штучка пшеничная 2кг;;101.54;;;;1;;796;65.21;;;;0;;;;;DEFAULT;;;;;;
;3083209;;Мускатный орех Cykoria молотый 15г;;67.42;;;;1;;796;39.44;;;;0;;;;;DEFAULT;;;;;;
;3275619;;Мусс творожный Valio вишня 4% 110г;;53.97;;;;1;;796;42.48;;;;0;;;;;DEFAULT;;;;;;
;3255420;;Мусс творожный Valio землян.клубн.4% 110;;54.0;;;;1;;796;42.27;;;;0;;;;;DEFAULT;;;;;;
;3255419;;Мусс творожный Valio персик манго 4%110г;;53.73;;;;1;;796;42.41;;;;0;;;;;DEFAULT;;;;;;
;3275620;;Мусс творожный Valio черника 4% 110;;53.84;;;;1;;796;42.33;;;;0;;;;;DEFAULT;;;;;;
;3258763;;Мюсли Everyday БИО пшеница/нат.фрукты250;;131.53;;;;1;;796;99.15;;;;0;;;;;DEFAULT;;;;;;
